Index_code,Date,Open,Close,Low,High,Volume,Money,Change,Label
sh000001,33338,120.15,120.16,120.09,120.62,466000,281200,-0.0038,120.16
sh000001,33339,119.64,119.64,119.62,120.16,239000,576800,-0.0043,119.65
sh000001,33340,119.2,119.21,119.15,119.65,399000,301300,-0.0036,119.22
sh000001,33343,118.73,118.77,118.72,119.22,301000,387000,-0.0037,118.77
sh000001,33344,118.36,118.34,118.34,118.77,105000,177200,-0.0036,118.34
sh000001,33345,117.92,117.9,117.89,118.34,201000,259500,-0.0037,117.93
sh000001,33346,117.45,117.45,117.45,117.93,178000,133900,-0.0038,117.5
sh000001,33347,117.08,117.08,117.05,117.5,646000,424700,-0.0032,117.08
sh000001,33350,116.63,116.63,116.58,117.08,430000,321300,-0.0038,116.63
sh000001,33351,116.21,116.19,116.15,116.63,282000,264400,-0.0038,116.19
sh000001,33352,115.7,115.79,115.7,116.19,148000,121800,-0.0034,115.79
sh000001,33353,115.38,115.36,115.33,115.79,1495000,998900,-0.0037,116.31
sh000001,33354,116.31,115.56,114.52,116.31,13354000,5806800,0.0017,116.29
sh000001,33357,114.86,114.75,114.75,116.29,8411000,3610700,-0.007,114.87
sh000001,33358,113.89,113.94,113.89,114.87,4850000,2734200,-0.0071,113.2
sh000001,33360,113.04,113.16,113.03,113.2,1465000,1124000,-0.0068,113.17
sh000001,33361,112.46,112.41,112.3,113.17,4230000,2386900,-0.0066,112.41
sh000001,33364,111.65,111.61,111.57,112.41,2764000,1423600,-0.0071,110.9
sh000001,33365,110.8,110.82,110.8,110.9,1875000,907000,-0.0071,110.82
sh000001,33366,110.16,110.03,110,110.82,423000,375200,-0.0071,110.12
sh000001,33367,109.36,109.29,109.31,110.12,2266000,1215600,-0.0067,109.4
sh000001,33368,108.61,108.53,108.53,109.4,249000,313200,-0.007,107.88
sh000001,33371,107.88,107.84,107.74,107.88,235000,182300,-0.0064,107.84
sh000001,33372,107.21,107.19,107.06,107.84,267000,185400,-0.006,106.6
sh000001,33373,106.56,106.57,106.42,106.6,390000,307700,-0.0058,105.86
sh000001,33374,105.83,105.77,105.69,105.86,3108000,1445900,-0.0075,106.75
sh000001,33375,105.12,106.75,104.96,106.75,20192000,7633100,0.0093,107.82
sh000001,33378,107.76,107.82,106.71,107.82,863000,924200,0.01,108.89
sh000001,33379,108.89,108.81,108.62,108.89,771000,1309600,0.0092,109.82
sh000001,33380,109.71,108.25,108.11,109.82,18677000,7967000,-0.0051,109.16
sh000001,33381,107.52,109.08,107.35,109.16,5609000,2770500,0.0077,110.08
sh000001,33382,110.07,110.08,109.82,110.08,1024000,661000,0.0092,111.07
sh000001,33385,111.05,110.66,109.47,111.07,8619000,3827800,0.0053,111.68
sh000001,33386,111.61,111.68,111.36,111.68,1630000,970500,0.0092,112.75
sh000001,33387,112.75,112.75,111.67,112.75,530000,1320600,0.0096,113.82
sh000001,33388,113.74,113.82,112.77,113.82,388000,753500,0.0095,114.83
sh000001,33389,114.83,114.83,113.84,114.83,1211000,1470500,0.0089,115.97
sh000001,33392,115.9,115.97,114.89,115.97,954000,1643100,0.0099,117.12
sh000001,33393,117.12,117.12,116.83,117.12,3603000,2018600,0.0099,118.17
sh000001,33394,118.17,118.17,117.14,118.17,308000,279300,0.009,119.33
sh000001,33395,119.26,119.35,118.17,119.33,266000,160500,0.01,120.47
sh000001,33396,120.46,120.47,119.35,120.47,100000,83200,0.0094,121.67
sh000001,33399,121.65,121.67,120.47,121.67,400000,458900,0.01,122.89
sh000001,33400,122.89,122.89,121.67,122.89,543000,375000,0.01,124.11
sh000001,33401,123.9,124.11,122.89,124.11,1372000,735400,0.0099,125.34
sh000001,33402,125.33,125.34,123.65,125.34,20868000,11563800,0.0099,126.34
sh000001,33403,124.47,124.53,124.47,126.34,6633000,3541100,-0.0065,125.77
sh000001,33406,125.63,125.77,123.54,125.77,6933000,4056700,0.01,127.03
sh000001,33407,127.03,127.03,126.67,127.03,2030000,1015100,0.01,128.29
sh000001,33408,128.12,128.29,127.03,128.29,1481000,744100,0.0099,129.57
sh000001,33409,129.55,129.57,129.21,129.57,2299000,1321300,0.01,130.86
sh000001,33410,130.72,130.86,128.81,130.86,13613000,7746500,0.01,132.17
sh000001,33413,132.1,132.17,131.8,132.17,1960000,1657800,0.01,133.49
sh000001,33414,133.48,133.49,132.17,133.49,1624000,1296000,0.01,134.83
sh000001,33415,134.83,134.83,133.49,134.83,3409000,2150000,0.01,136.19
sh000001,33416,136.04,136.19,134.83,136.19,4497000,2521200,0.0101,137.56
sh000001,33417,137.41,137.56,136.19,137.56,4935000,3033000,0.0101,138.62
sh000001,33420,136.64,136.85,136.56,138.62,22940000,12469900,-0.0052,135.96
sh000001,33421,135.91,135.96,135.69,135.96,2838000,3794100,-0.0065,135.96
sh000001,33422,135.28,135.27,134.98,135.96,2715000,1818500,-0.0051,136.63
sh000001,33423,136.63,136.63,134.19,136.63,13394000,8095100,0.0101,137.68
sh000001,33424,136.01,135.96,135.9,137.68,14540000,9394900,-0.0049,135.28
sh000001,33427,135.26,135.28,134.93,135.28,5874000,2925900,-0.005,136.57
sh000001,33428,136.56,134.64,134.31,136.57,8442000,4174800,-0.0047,135.6
sh000001,33429,134.4,133.99,133.72,135.6,6023000,2894600,-0.0048,133.99
sh000001,33430,133.22,133.38,133.13,133.99,5073000,2417900,-0.0046,133.38
sh000001,33431,132.8,132.8,132.42,133.38,3144000,1484100,-0.0043,134.1
sh000001,33434,133.9,133.14,131.87,134.1,11938000,5534900,0.0026,134.47
sh000001,33435,134.39,134.47,133.14,134.47,2796000,1328500,0.01,135.81
sh000001,33436,135.81,135.81,135.39,135.81,660000,397500,0.01,137.17
sh000001,33437,137.17,137.17,135.81,137.17,847000,464400,0.01,138.54
sh000001,33438,137.66,136.7,136.66,138.54,10823000,5242800,-0.0034,138.07
sh000001,33441,138.07,138.07,136.7,138.07,2764000,1423200,0.01,139.39
sh000001,33442,139.35,139.39,138.07,139.39,7241000,3548600,0.0096,140.74
sh000001,33443,140.66,140.68,138.69,140.74,5988000,2901500,0.0093,141.01
sh000001,33444,140.2,140.19,139.99,141.01,8390000,4080900,-0.0035,141.46
sh000001,33445,140.11,140.66,139.27,141.46,9279000,4520800,0.0034,141.72
sh000001,33448,141.22,141.52,140.81,141.72,4771000,2350300,0.0061,142.45
sh000001,33449,142.39,142.39,141.39,142.45,5601000,2718000,0.0061,143.8
sh000001,33450,143.72,143.8,142.39,143.8,4051000,1993200,0.0099,145.24
sh000001,33451,145.12,145.24,143.8,145.24,4731000,2310500,0.01,146.68
sh000001,33452,146.49,146.68,145.44,146.68,11744000,5825100,0.0099,148.15
sh000001,33455,148.06,148.15,146.68,148.15,5126000,2594000,0.01,149.62
sh000001,33456,149.62,149.62,148.15,149.62,2001000,1065500,0.0099,151.12
sh000001,33457,150.93,151.12,149.62,151.12,1107000,580200,0.01,152.61
sh000001,33458,152.57,152.61,151.12,152.61,1951000,1045400,0.0099,154.1
sh000001,33459,153.9,154.1,152.61,154.1,3715000,1990400,0.0098,155.54
sh000001,33462,155.34,155.54,154.1,155.54,3919000,2154200,0.0093,157.07
sh000001,33463,156.87,157.07,155.54,157.07,20039000,10529700,0.0098,158.63
sh000001,33464,158.3,158.63,158.11,158.63,5480000,2929200,0.0099,160.21
sh000001,33465,159.92,160.21,158.63,160.21,1537000,850800,0.01,161.6
sh000001,33466,161.56,161.6,160.21,161.6,984000,581300,0.0087,163.21
sh000001,33469,163.21,163.21,161.6,163.21,985000,615000,0.01,164.84
sh000001,33470,164.74,164.84,163.21,164.84,573000,388300,0.01,166.49
sh000001,33471,166.49,166.49,164.84,166.49,3411000,2106400,0.01,168.16
sh000001,33472,167.81,168.16,166.49,168.16,1296000,845700,0.01,169.81
sh000001,33473,169.81,169.81,168.16,169.81,605000,502600,0.0098,171.51
sh000001,33476,171.51,171.51,169.81,171.51,643000,518100,0.01,173.19
sh000001,33477,173.06,173.19,171.51,173.19,796000,521000,0.0098,174.92
sh000001,33478,174.82,174.92,173.19,174.92,804000,511400,0.01,176.66
sh000001,33479,176.53,176.66,174.92,176.66,2608000,1629100,0.0099,178.43
sh000001,33480,178.2,178.43,176.66,178.43,6759000,4219200,0.01,180.22
sh000001,33483,180.08,180.22,178.43,180.22,1408000,886900,0.01,181.97
sh000001,33484,181.71,181.97,180.22,181.97,1475000,940300,0.0097,183.69
sh000001,33485,183.66,183.69,181.97,183.69,650000,470000,0.0095,185.51
sh000001,33486,185.48,185.51,183.69,185.51,1514000,1095200,0.0099,187.36
sh000001,33487,187.09,187.36,185.51,187.36,2765000,1761300,0.01,189.24
sh000001,33490,189.1,189.24,187.36,189.24,3552000,2349600,0.01,190.98
sh000001,33491,190.98,188.33,188.19,190.98,33434000,21507800,-0.0048,187.29
sh000001,33492,187.29,187.22,186.86,187.29,21392000,14677400,-0.0059,187.4
sh000001,33493,186.22,186.22,186.07,187.4,19699000,16265700,-0.0053,188.04
sh000001,33494,188,187.79,185.01,188.04,37434000,24035000,0.0084,189.66
sh000001,33497,189.55,189.66,187.79,189.66,9933000,6343200,0.01,191.18
sh000001,33498,191.16,188.65,188.28,191.18,28829000,18623900,-0.0053,188.59
sh000001,33499,187.26,187.63,187.18,188.59,15822000,11015600,-0.0054,189.21
sh000001,33500,187.65,186.88,186.49,189.21,23439000,14607500,-0.004,187.21
sh000001,33501,185.77,185.92,185.66,187.21,12075000,7417600,-0.0051,185.92
sh000001,33504,185,185,184.71,185.92,4034000,2806700,-0.0049,185.04
sh000001,33505,183.96,184.08,183.69,185.04,1426000,1002700,-0.005,184.08
sh000001,33506,182.8,183.19,182.8,184.08,1389000,934100,-0.0048,183.19
sh000001,33507,182.21,182.33,181.93,183.19,6541000,4620200,-0.0047,183.89
sh000001,33508,183.12,181.82,181.19,183.89,33728000,20416500,-0.0028,181.95
sh000001,33511,180.28,180.92,180.27,181.95,25594000,22336000,-0.0049,182.48
sh000001,33514,181.55,182.48,179.8,182.48,18741000,12330000,0.0086,184.29
sh000001,33515,184.29,184.29,183.59,184.29,7360000,5040000,0.0099,186
sh000001,33518,185.95,186,185.41,186,11369000,7291200,0.0093,187.61
sh000001,33519,187.59,187.49,186,187.61,23745000,15241600,0.008,189.12
sh000001,33520,188.49,189.12,186.31,189.12,20989000,13440100,0.0087,191.01
sh000001,33521,190.71,191.01,189.12,191.01,6638000,4333500,0.01,192.88
sh000001,33522,192.84,192.85,191.01,192.88,10981000,7251800,0.0096,194.69
sh000001,33525,194.06,194.67,192.32,194.69,21493000,13948000,0.0094,196.61
sh000001,33526,196.58,196.61,194.67,196.61,11002000,7265200,0.01,198.57
sh000001,33527,198.51,198.57,196.61,198.57,9562000,6274000,0.01,200.51
sh000001,33528,200.5,200.51,198.57,200.51,6077000,4136300,0.0098,202.51
sh000001,33529,202.5,202.51,200.51,202.51,2968000,2384100,0.01,204.53
sh000001,33532,204.53,204.53,202.51,204.53,3537000,2514300,0.01,206.53
sh000001,33533,206.06,206.53,204.53,206.53,2128000,1521100,0.0098,208.25
sh000001,33534,208.06,208.25,206.53,208.25,2623000,1980100,0.0083,210.2
sh000001,33535,210.2,210.07,208.25,210.2,19357000,13174200,0.0087,211.97
sh000001,33536,210.34,211.86,209.71,211.97,32650000,22263100,0.0085,213.98
sh000001,33539,213.5,213.98,211.86,213.98,3217000,2357900,0.01,215.78
sh000001,33540,215.63,215.78,213.98,215.78,2697000,2069700,0.0084,216.43
sh000001,33541,216.37,216.43,215.78,216.43,2380000,1814500,0.003,218.6
sh000001,33542,218.59,218.6,216.43,218.6,3929000,2914700,0.01,220.72
sh000001,33543,220.71,220.72,218.6,220.72,5906000,4313400,0.0097,222.77
sh000001,33546,222.77,222.77,220.79,222.77,4474000,3352300,0.0093,224.65
sh000001,33547,224.44,224.65,222.77,224.65,2805000,2225600,0.0084,226.88
sh000001,33548,226.83,226.88,224.65,226.88,2848000,2188100,0.0099,228.93
sh000001,33549,228.93,228.93,226.88,228.93,4833000,4085100,0.009,231.22
sh000001,33550,230.99,231.22,228.93,231.22,14406000,11039100,0.01,233.55
sh000001,33553,233.48,233.55,231.22,233.55,2474000,2130800,0.0101,235.8
sh000001,33554,235.75,235.8,233.55,235.8,895000,914400,0.0096,236.67
sh000001,33555,236.51,236.67,235.8,236.67,799000,880000,0.0037,237.45
sh000001,33556,237.39,237.45,236.67,237.45,862000,940100,0.0033,238.25
sh000001,33557,238.25,238.25,237.45,238.25,2058000,1914800,0.0034,240.62
sh000001,33560,240.04,240.62,238.25,240.62,1885000,1534400,0.0099,242.24
sh000001,33561,242.24,242.24,240.62,242.24,2310000,2040900,0.0067,244.5
sh000001,33562,244.5,244.5,242.24,244.5,2325000,1929100,0.0093,246.31
sh000001,33563,246.26,246.31,244.5,246.31,2155000,2030500,0.0074,248.53
sh000001,33564,248.24,248.53,246.31,248.53,2133000,1954500,0.009,250.85
sh000001,33567,250.84,250.85,248.53,250.85,2331000,1964000,0.0093,252.97
sh000001,33568,252.9,252.97,250.85,252.97,2454000,2326600,0.0085,255.45
sh000001,33569,255.27,255.45,252.97,255.45,2120000,1756900,0.0098,257.35
sh000001,33570,257.28,257.35,255.45,257.35,2502000,2251800,0.0074,259.85
sh000001,33571,259.68,259.6,257.35,259.85,33695000,28453900,0.0087,262.19
sh000001,33574,261.78,262.19,259.67,262.19,19128000,16310200,0.01,264.81
sh000001,33575,264.64,264.81,262.19,264.81,1101000,1207600,0.01,265.77
sh000001,33576,265.53,265.77,264.81,265.77,742000,903300,0.0036,266.66
sh000001,33577,266.48,266.66,265.77,266.66,2050000,2100300,0.0033,269.35
sh000001,33578,269.34,269.35,266.66,269.35,1613000,1798900,0.0101,270.27
sh000001,33581,270.27,270.27,269.35,270.27,1631000,1648800,0.0034,272.91
sh000001,33582,270.27,272.91,270.27,272.91,516000,665500,0.0098,273.71
sh000001,33583,273.53,273.71,272.91,273.71,669000,859000,0.0029,274.41
sh000001,33584,274.41,274.41,273.71,274.41,1577000,1644200,0.0026,277
sh000001,33585,276.81,277,274.41,277,746000,962300,0.0094,277.85
sh000001,33588,277.53,277.85,277,277.85,580000,817000,0.0031,278.68
sh000001,33589,278.67,278.68,277.85,278.68,493000,755000,0.003,279.51
sh000001,33590,279.32,279.51,278.68,279.51,760000,893300,0.003,280.17
sh000001,33591,279.98,280.17,279.51,280.17,1094000,1242700,0.0024,282.83
sh000001,33592,282.83,282.83,280.63,282.83,4393000,6268700,0.0095,285.65
sh000001,33595,285.65,285.65,282.83,285.65,1046000,1182100,0.01,286.22
sh000001,33596,285.74,286.22,285.65,286.22,486000,593400,0.002,287.15
sh000001,33597,287.09,287.15,286.22,287.15,573000,873600,0.0032,288.03
sh000001,33598,288.03,288.03,287.15,288.03,1168000,1422400,0.0031,290.85
sh000001,33599,290.65,290.85,288.03,290.85,1551000,1789500,0.0098,291.71
sh000001,33602,291.71,291.71,290.85,291.71,1165000,1881100,0.003,292.75
sh000001,33603,292.48,292.75,291.71,292.75,584000,858900,0.0036,293.75
sh000001,33605,293.74,293.75,292.76,293.75,928000,1339600,0.0034,296.52
sh000001,33606,296.24,296.52,293.75,296.52,1436000,1842200,0.0094,297.68
sh000001,33609,297.68,297.68,296.52,297.68,3400000,4236000,0.0039,298.77
sh000001,33610,298.54,298.77,297.68,298.77,892000,1064000,0.0037,299.66
sh000001,33611,299.65,299.66,298.77,299.66,659000,930500,0.003,300.62
sh000001,33612,300.61,300.62,299.66,300.62,943000,1244800,0.0032,301.83
sh000001,33613,301.82,301.83,300.62,301.83,1605000,2629600,0.004,303.06
sh000001,33616,302.83,303.06,302,303.06,725000,1097500,0.0041,305.74
sh000001,33617,304.77,305.74,303.06,305.74,632000,858500,0.0088,306.63
sh000001,33618,306.62,306.63,305.74,306.63,259000,315000,0.0029,306.85
sh000001,33619,306.85,306.85,306.63,306.85,378000,488300,0.0007,307.38
sh000001,33620,307.37,307.38,306.85,307.38,250000,321900,0.0017,307.39
sh000001,33623,307.38,307.39,307.38,307.39,445000,503000,0,307.87
sh000001,33624,307.87,307.87,307.39,307.87,534000,650500,0.0016,307.95
sh000001,33625,307.95,307.95,307.87,307.95,312000,439900,0.0003,308.53
sh000001,33626,308.53,308.53,307.95,308.53,413000,583200,0.0019,309.05
sh000001,33627,309.05,309.05,308.53,309.05,722000,1004000,0.0017,311.61
sh000001,33630,311.6,311.61,309.05,311.61,562000,750800,0.0083,311.84
sh000001,33631,311.67,311.84,311.61,311.84,664000,822800,0.0007,312.58
sh000001,33632,312.41,312.42,311.84,312.58,401000,450200,0.0019,312.73
sh000001,33633,312.73,312.73,312.42,312.73,391000,543800,0.001,313.24
sh000001,33634,313.24,313.24,312.73,313.24,354000,586800,0.0016,314.18
sh000001,33637,314.18,314.18,313.24,314.18,305000,583300,0.003,314.72
sh000001,33641,314.72,314.72,314.18,314.72,327000,527500,0.0017,315.56
sh000001,33644,315.55,315.56,314.72,315.56,354000,586600,0.0027,316.43
sh000001,33645,316.12,316.43,315.56,316.43,296000,460200,0.0028,316.44
sh000001,33646,316.43,316.44,316.43,316.44,270000,397300,0,317.57
sh000001,33647,317.24,317.04,317.06,317.57,1020000,1686900,0.0019,319.68
sh000001,33648,319.45,319.68,317.04,319.68,457000,770900,0.0083,319.77
sh000001,33651,319.77,319.77,319.68,319.77,6369000,13782100,0.0003,339.16
sh000001,33652,338.98,337.11,319.77,339.16,7407000,12655300,0.0542,342.41
sh000001,33653,340.5,342.41,337.11,342.41,9401000,16501600,0.0157,348.01
sh000001,33654,345.22,347.99,342.41,348.01,10341000,20004800,0.0163,359.93
sh000001,33655,358.91,359.59,347.99,359.93,11582000,19254200,0.0333,361.62
sh000001,33658,361.11,360.5,359.59,361.62,30157000,18038400,0.0025,361.29
sh000001,33659,359.66,360.37,357.07,361.29,4862000,8037600,-0.0004,360.76
sh000001,33660,359.85,360.1,359.27,360.76,5753000,8082700,-0.0007,363.03
sh000001,33661,361,362.45,360.1,363.03,9524000,17931400,0.0065,364.67
sh000001,33662,364.15,364.66,362.45,364.67,9862000,26401900,0.0061,365.39
sh000001,33665,365.15,365.39,364.66,365.39,3405000,5644300,0.002,367.25
sh000001,33666,366.79,367,365.39,367.25,2989000,3366100,0.0044,368.28
sh000001,33667,367.56,368.32,366.95,368.28,5614000,10365300,0.0036,369.88
sh000001,33668,369.31,369.76,368.11,369.88,8360000,14928600,0.0039,371.76
sh000001,33669,370.79,371.76,369.76,371.76,5237000,9958400,0.0054,374.06
sh000001,33672,372.26,373.53,371.88,374.06,20968000,22273800,0.0048,375.23
sh000001,33673,374.48,375.23,373.53,375.23,5011000,7452600,0.0046,376.25
sh000001,33674,375.87,376.14,374.98,376.25,4001000,11238000,0.0024,377.57
sh000001,33675,377.55,376.92,376.14,377.57,10326000,31594200,0.0021,377.19
sh000001,33676,376.58,376.38,376.38,377.19,2527000,4487900,-0.0014,377.42
sh000001,33679,377,377.05,376.38,377.42,2646000,2266000,0.0018,377.84
sh000001,33680,377.5,377.49,377.03,377.84,890000,1340100,0.0012,378.32
sh000001,33681,377.94,377.66,377.49,378.32,4028000,2252900,0.0005,377.96
sh000001,33682,377.26,377.31,376.21,377.96,13628000,35111200,-0.0009,378.03
sh000001,33683,377.91,377.99,377.31,378.03,3160000,7844900,0.0018,379.04
sh000001,33686,378.61,378.89,377.45,379.04,10290000,24375100,0.0024,379.5
sh000001,33687,378.53,378.69,378.05,379.5,4378000,7016700,-0.0005,379.02
sh000001,33688,378.33,378.12,378.12,379.02,11820000,21445400,-0.0015,379.34
sh000001,33689,379.29,379.13,377.64,379.34,10225000,24177800,0.0027,380.79
sh000001,33690,379.65,380.77,379.13,380.79,1892000,5469500,0.0043,381.56
sh000001,33693,381.54,381.44,380.76,381.56,12655000,40359400,0.0018,382.06
sh000001,33694,381.87,381.24,381.24,382.06,17391000,53853200,-0.0005,381.85
sh000001,33695,381.55,381.01,381.01,381.85,4065000,7768000,-0.0006,381.58
sh000001,33696,381.47,381.12,381.01,381.58,1673000,3193000,0.0003,381.57
sh000001,33697,381.44,381.33,381.12,381.57,1700000,3377000,0.0006,382.08
sh000001,33700,381.97,381.47,381.33,382.08,5298000,14543600,0.0004,382.1
sh000001,33701,381.95,381.93,381.47,382.1,10613000,30266400,0.0012,382.59
sh000001,33702,382.53,382.43,381.92,382.59,1866000,5277800,0.0013,382.88
sh000001,33703,381.93,381.65,381.65,382.88,3168000,7148200,-0.002,382.04
sh000001,33704,381.52,382.03,381.2,382.04,7066000,13499400,0.001,392.28
sh000001,33707,387.27,391.11,382.03,392.28,20593000,52440300,0.0238,400.61
sh000001,33708,393.1,400.61,391.1,400.61,9415000,25184900,0.0243,406.72
sh000001,33709,400.35,406.72,398.23,406.72,10566000,25157500,0.0153,410.61
sh000001,33710,404.07,410.55,403.52,410.61,39211000,57466500,0.0094,414.42
sh000001,33711,408.56,414.42,406.19,414.42,15678000,45102500,0.0094,420.99
sh000001,33714,417.19,413.85,413.64,420.99,10170000,23206800,-0.0014,421.55
sh000001,33715,417.99,410.06,402.89,421.55,51257000,72181100,-0.0092,410.06
sh000001,33716,400.12,399.88,399.87,410.06,50596000,73540000,-0.0248,408.86
sh000001,33717,407.13,407.25,394.6,408.86,54718000,71062000,0.0184,415.05
sh000001,33718,405.88,414.4,397.74,415.05,34706000,47646500,0.0176,424.92
sh000001,33721,422.45,424.58,413.47,424.92,37257000,53584900,0.0246,436.31
sh000001,33722,434.9,436.09,424.58,436.31,42392000,53950400,0.0271,446.12
sh000001,33723,445.25,444.16,436.09,446.12,52899000,66766700,0.0185,448.94
sh000001,33724,435.73,445.38,433.66,448.94,45704000,52587300,0.0027,456.24
sh000001,33728,454.86,453.62,445.38,456.24,64362000,101358200,0.0185,455.36
sh000001,33729,447.42,449.21,439.96,455.36,49359000,78293100,-0.0097,454.08
sh000001,33730,449.78,449.96,446.39,454.08,33687000,54371200,0.0017,457.05
sh000001,33731,452.86,454.65,449.55,457.05,34414000,51743900,0.0104,468.42
sh000001,33732,461.05,468.11,454.65,468.42,48634000,84729000,0.0296,490.19
sh000001,33735,483.29,491.5,468.11,490.19,30950000,60654000,0.05,506.68
sh000001,33736,502.8,506.53,491.5,506.68,33278000,65369200,0.0306,517.86
sh000001,33737,505.27,514.04,499.4,517.86,33897000,64664400,0.0148,523.5
sh000001,33738,514.48,523.36,511.91,523.5,33010000,60063600,0.0181,544.56
sh000001,33739,529.39,544.35,523.36,544.56,63283000,75109300,0.0401,571.85
sh000001,33742,560.09,571.82,544.35,571.85,29992000,61340800,0.0505,598.11
sh000001,33743,590.41,598.11,571.82,598.11,47790000,58722400,0.046,623.88
sh000001,33744,617.28,616.99,598.11,623.88,65646000,119286200,0.0316,1334.98
sh000001,33745,1260.32,1266.49,604.01,1334.98,89657000,181277400,1.0527,1349.71
sh000001,33746,1306.37,1339.99,1262.44,1349.71,93725000,204173200,0.058,1428.79
sh000001,33749,1411.98,1421.57,1339.99,1428.79,88969000,222429100,0.0609,1429.01
sh000001,33750,1332.39,1301.35,1291,1429.01,68128000,149448700,-0.0846,1285.61
sh000001,33751,1250.56,1193.17,823.36,1285.61,64528000,138824400,-0.0831,1184.18
sh000001,33752,1123.04,1160.17,1114.94,1184.18,48389000,117388200,-0.0277,1253.37
sh000001,33753,1243.65,1234.71,1154.01,1253.37,51615000,135997200,0.0642,1249.58
sh000001,33756,1175.69,1183.24,1129.28,1249.58,39394000,105366100,-0.0417,1184.28
sh000001,33757,1155.88,1141.02,1138.58,1184.28,34033000,84509600,-0.0357,1141.02
sh000001,33758,1075.9,1059.07,1033.47,1141.02,41002000,91844900,-0.0718,1118.93
sh000001,33759,1087.49,1104.46,1050.45,1118.93,43184000,94263200,0.0429,1143.07
sh000001,33760,1125.01,1105.76,1099.91,1143.07,44007000,100847200,0.0012,1121.41
sh000001,33763,1092.07,1093.46,1085.19,1121.41,28747000,63968800,-0.0111,1144.39
sh000001,33764,1116.92,1126.62,1079.65,1144.39,35100000,78762200,0.0303,1206.51
sh000001,33765,1199.23,1187.02,1134.73,1206.51,58732000,140149800,0.0536,1188.68
sh000001,33766,1179.28,1178.3,1172.09,1188.68,34897000,85107100,-0.0073,1178.3
sh000001,33767,1164.12,1171.71,1153.97,1178.3,47202000,104835200,-0.0056,1181.86
sh000001,33770,1174.41,1171.85,1152.69,1181.86,37747000,78204200,0.0001,1135.61
sh000001,33771,1171.75,1166.7,1164.24,1135.61,35158000,85477200,-0.0044,1186.59
sh000001,33772,1171.29,1169.57,1166.26,1186.59,34755000,84384000,0.0025,1172.86
sh000001,33773,1167.16,1168.43,1158.32,1172.86,29101000,61629600,-0.001,1171.94
sh000001,33774,1169.97,1171.94,1161.8,1171.94,25146000,55724500,0.003,1180.21
sh000001,33777,1173.68,1169.9,1165.74,1180.21,27924000,64265500,-0.0017,1172.46
sh000001,33778,1162.83,1158.17,1154.62,1172.46,19490000,44559400,-0.01,1158.17
sh000001,33779,1150.89,1151.06,1144.46,1158.17,16975000,36497800,-0.0061,1160.23
sh000001,33780,1153.48,1160.23,1148.02,1160.23,19846000,50128000,0.008,1207.82
sh000001,33781,1164.29,1164.67,1160.23,1207.82,29061000,64137800,0.0038,1173.49
sh000001,33784,1168.89,1169.51,1156.68,1173.49,53610000,102578800,0.0042,1193.16
sh000001,33785,1186.62,1191.19,1169.51,1193.16,58976000,147621700,0.0185,1215.13
sh000001,33786,1199.54,1194.18,1182.05,1215.13,58330000,112406300,0.0025,1198.66
sh000001,33787,1187.3,1187.48,1179.86,1198.66,46512000,92341100,-0.0056,1193.39
sh000001,33788,1189.09,1189.16,1183.96,1193.39,75245000,154763600,0.0014,1215.24
sh000001,33791,1197.76,1201.01,1190.27,1215.24,63782000,178473000,0.01,1206.91
sh000001,33792,1201.01,1206.46,1195.81,1206.91,68826000,188306200,0.0045,1211.27
sh000001,33793,1192.37,1185.5,1182.72,1211.27,68043000,138880300,-0.0174,1187.18
sh000001,33794,1172.44,1178.53,1168.78,1187.18,53216000,130815400,-0.0059,1192.98
sh000001,33795,1175.14,1188.62,1166.45,1192.98,58149000,134101400,0.0086,1198.9
sh000001,33798,1156.83,1136.33,1131.21,1198.9,51595000,123468500,-0.044,1139.96
sh000001,33799,1124.65,1114.05,1110.19,1139.96,44462000,95340900,-0.0196,1135.57
sh000001,33800,1107.18,1107.69,1100.16,1135.57,44812000,121584400,-0.0057,1214.83
sh000001,33801,1114.13,1124.64,1108.23,1214.83,50464000,151032600,0.0153,1134.32
sh000001,33802,1121.49,1125.56,1116.14,1134.32,62671000,115821100,0.0008,1126.96
sh000001,33805,1100.6,1098.82,1094.81,1126.96,31699000,67313500,-0.0238,1096.49
sh000001,33806,1087.61,1082.39,1079.75,1096.49,35912000,66221900,-0.015,1081.81
sh000001,33807,1059.22,1035.66,1034.91,1081.81,47347000,105623200,-0.0432,1033.75
sh000001,33808,1020.07,1014.57,961.61,1033.75,77014000,137013300,-0.0204,1178.9
sh000001,33809,1165.89,1142.02,1014.08,1178.9,57155000,100041800,0.1256,1178.81
sh000001,33812,1169.42,1149.33,1108.05,1178.81,59560000,122257700,0.0064,1148.63
sh000001,33813,1126.88,1105.95,1102.02,1148.63,78387000,105616900,-0.0377,1108.06
sh000001,33814,1078.31,1087.12,1047.03,1108.06,68987000,85225700,-0.017,1087.36
sh000001,33815,1067.45,1057.4,1043.79,1087.36,99108000,88690300,-0.0273,1052.07
sh000001,33816,1045.67,1052.07,1032.54,1052.07,87149000,77149500,-0.005,1060.36
sh000001,33819,1034.7,1031.55,1026.83,1060.36,60103000,73754400,-0.0195,1036.33
sh000001,33820,1018.3,1035.63,1016.16,1036.33,52472000,63035100,0.004,1038.3
sh000001,33821,1015.76,1012.55,1011.66,1038.3,61146000,76140000,-0.0223,1010.76
